Link,Status,Arquivo
https://drive.google.com/open?id=1l7yF-20VN3WYnClzDYLe4dzwgojgtSpZ,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=104Y4b97Zqntun__hXG5l0pJY1skkriHq,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1054jhiDasnFWtyMn1qBEEOwIjAzo-Un6,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1YMiH4vHpl0xckStyI0tz-bktZbhuTzar,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1BlmYtPGvqd1KVUjjS34yVdTbBenzWai1,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Guak9tHtDPOsaE-1lg73olFvkUX3uMp3,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=12CG8aXUU8t4cL0l_8Om81Ty27uS32I1a,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1h3I7GuAEFwqD6webOqsmMN4FIa389b7W,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1MQQToJk3sACJAZFc2ngFRxSS8HnyM7De,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1RAliO_KG9qaBj7HNWuX5h-M7RHbkJCLr,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=117o9_W4fMAvaigtbCbqPjQ7ExLywOx4o,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Tls53_gRay45nCKVC7FgBunpKmLgtK1N,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1SK6NdKBZsTy9f1AaLsAagLRUPBTrHBut,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1fL5jq-zc3xwBJu72EEw9nlI1F18s52mj,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1KIW8JoGkoTw6L-bmzXMOmEoL6UGwlbDI,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1C44ipHzK6T3r7l8TPmxsqeeh81SHR1nx,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1cCaiz50GsF3YsPt6xeX79C-1Hb4Kx-sz,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1pr1CjE7kYaIMuulIRJQzLwEKY1d0-bgy,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1fg4tIbV2ZDRyVRU2LRGeyNENSit7ClKD,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1J3AB4ho1e61kSWXJw-PVwtHybw8_EYWn,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1OnA9aMhhV-cv4Cns5aNEDuVm42xsy3ni,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1EA4BLahyL8HyC6naL8Vj-Uxqo2VkQaG3,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=19NRdDaICG_ZD6S70K5d3aw66sYQKpIVX,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1d79b67o4y8J1qqpeBaFAu7KFsKGPfFmY,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1K0RW0vNawL6bYjsu2KCyxrqR9wNEtdeL,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1NbbTcu1263Oi_mIjEXttR3p9q0AwJM5s,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1_dbFzjxhgcsU-aV03hrBybyGfw4y2xNg,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1CwojMyRxTvOR51oZr1StgX-OG_7oXxI9,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1MfA9AZQdH9j89AklADBDzIJv6tR-5_WX,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1t8LjcMsxG2oCDvwZk1Hfmi3gdCXO9GxA,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1hJR9jsPfcJCIJIgnnpHstjrW3HBqv48N,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1j4AOEyGi_HJvNTTzyWcXPRIVLOSbvpTZ,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1GAxdaEMD35DXI1tMmwlKhqdVHWzYMHFb,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1g593H5j5FJqJHKALG3m838br4_SkOG_A,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1u-cmhGIxSmaxRLE1tkJ2yHi2La-r5Kca,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1RgEcFVrH0cGnGK6MhNE2kcTbp7K1J-OG,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1v2fx0C_QhSb3qfW8lefMkwYtnfdETqSw,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1RKGPsbBy1ISnDbzsQPO581fhShQX5NMT,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1MoycNUaF7IVzoV8Ya4fnpQxdgoGJY2BR,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=12rdIwZABlQ7R4-jHqu7J0N2fiiBr8ug8,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1GMOgU2NAHw_wJa7y8q-p6KM_hGYLCeDP,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1CQ-o6wN3sg9W8tF19xfQ3J_1XSebZwB9,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=11tSgL9sSRUBEaYETQBay08lmHzyJ4HsL,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1oMubMFvFEZQzTx9kktFgflGrupDn0pNc,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1ThIpe2T9MdTNWMWo1rXXLLEVZSQBLLFN,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1kWNZv4E0m4uBNQnYj_928Yw2XvpNeVM_,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1pLzezQcfyAz48GoRits_v7RVubkE6DOf,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1WSZNrfyC45zpg2WDlbdubJ35g5MU4NTY,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Hh5ymG85y-I-je3IaSxwPSusf4JUrjOw,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1eN_f1E4_0791L0_9Z95cKxdSutUHYXGN,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1uafY5oRpYysZFruWh1r3Er-TGU1-P9rY,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Ep4tCp0BHVy_y57Kp5oA8dxShgTvByjo,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1SYF1i6--O9W6C67mEs58cgTVpR9hT8Op,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1BTJ2DCoubzePJmKHcJ2kxpSi0lLf4e1h,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1FgUoYomuMgYBaGMmsBY0UmnAfPpz94F-,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1dByFZIACEUyyRC4RWueRVL7lyTkt_i9Y,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1lp4D7Rq7FMnSfso76To4fj4-BVaFBX_w,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1JwhwR5zdSmWUKznzV681EDwE4tGUN5pb,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1eS0-3psdEcOMkHBqqAzFFfqh-4pKvZ5o,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=13-dtY_10A5-MstCadWPzV3OtBN3q0DUA,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1rbQE2WDvgyMWlXcCKtkpKYxz8Xxojd2-,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1lbrEwSf8J0JiM668gnA3AXyqM80LgPd_,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Z0EU0KWmS2CLybt3Y2kIe4J8jV6t3jGR,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Axz-22y3dzJ1k8MokSRsd2tRAYVjDtjs,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1i1tpZCK38w4LvrmumBEuVLJAZGmuWfYS,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1u0VVDDVMhJPgI7OFh09fKdcpRuVfM8rh,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1xLqLKOrQu7DWo4O7HLADBhbvqU5K_k9C,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1D8Xw3TWbcLJghm4CfYeAGyzj5kuTaFm9,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1BX21rhgKpHfUGSVHS1xkCn5cZmp6c4dq,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1RnYQqavd_oJ-MlbbiHqEODEBAbj0yU3k,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1JXl7Uav7bMwGWc9hSGdnl_vg4fLBhyRZ,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1wxxonIRHJop0wmYIlXBaCZS-GTx1153e,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1ZziKwUbpZm9dyy3ZTQfg5dem7zklOdiI,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1kzTdnQ0Bs-UGT2zY5i_kbdqvU6faIsZ3,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1FhLSyhaZecCnA7ps5waENXUqv84WwKUN,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1nP4OIeBYQUxN4bf_x07BaL9LgubjrDaH,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1k0MvsLTVntYmdPVBiQBpnXAKmpmdX8Xh,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1eA_uJDoUAIf8jGXnhizfWNqhNwp0irIe,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1YzM3yjyVJO9QPSFjYZ0kTy5rbbXMasZV,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1yxn__LXlsT5b2RoTWaRdXKq8FFs8tVTB,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1p2ot5QlQJ-d3SipEXEq2p_bLRcyA1E6Q,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1J7bA9qVszLsIjS04h5tKo7uEpOO4ZMDM,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=131sDXtRLiVJxZR9FmwGJxGpp9WA0p0Ow,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1AIQs0MPKwVzinXbkC_-1Dfu6O4z1ySm0,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1B7Ntiqu31SezNb4WtfuV8f1VV49kc0eH,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1qcjPiJvdhy-4ppf_gPsGvmqp2zcNY6C5,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1NDwocB6UiLiKlqecVN38nX6OpTVA6Gx9,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1zhhqr-9dEIt1wjtsvpTRtS0VACnLOnL-,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1BfO-wYPHF9cbwcOHsOffD8fBt1ItDCWN,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1JS904qnqX04uzndyaaXwtD8EA5vbZEud,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1QUiIp-lyMdbRv049XMoE_1jJZrrssChu,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1J4J8QhpYliZI0C6M86SXtefpu2DPyRhy,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1iBla3RUzSXVNn0etECv44tjuWtG_muTq,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1ljYyxaLKt_L1PuyeLjxzbgsQWVm6exaO,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1kINh86n1IwRcZKN7cMPnwpcQVM0Xk9sQ,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1S2jXsk5r8TQJ5hovZ8psECRuh0iNZ3pz,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1zCIOmAH-lmbY4agVbPfzM-bh40dh4NxA,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1U9cvCANUDz-yuqINb98nXk1QUbocXwaP,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=13yQWOVKn7DTN9aJRI6FOFwCeBf72hPrh,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1s59M-7GchP9shytONubXOc3WLIDCxCOT,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1JqLAwl8iDFMPMOxdP0u9Myx0_Fmp4IgZ,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1es_TpQZBBrKgybFE3GuOCVe5ceb2xDu6,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1AmAfN_KoTdTaKWxf7aot_XSS95Nc5CGj,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1SdQqoINavRIuYKtoVvPsYN0J1NfBJUPj,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1L3XwgDW7GAxQvjlWIRpGN8BBtSAiWdb0,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1x5L7Gp3ayxgbr6984yuEar8NWDJVUIv0,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1tfxw5V9yC7_v227PDwXNBRurlZaxA6Ko,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1adw7dUdr9sEAVERKcZUo0q4l8i5R5LP2,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1uh7DO-btikCoJl-Lv9qM5E1hi6mvADFi,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1hxz30F4wg-AzQhedN6_g6RavyBzoUQhf,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1xEKIUmYL2TtdKxs9QSEQO35bqjNOCT4m,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1rsf9oOz3NiuVj8u_IotP2OC1O93jL7KR,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=18ZVARXNj2ppu1LrLEBqAEA-GI3gFhQH9,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1cWhnqL5Hz2pscgC3IeV-yn6ApCVqDSQi,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Wh3httnSuRUUp7syVv7eV7374fS3hs80,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1x2B9htBT8h4V2sjYMirCeMXqNeGmoAvw,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1DjecKi1zQSEA0B09xbZXZIQGeGCBEY1O,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1BhdzABBVpTkxmw4IHDuJ64eQgpgvTXSd,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=15HEjSaiTrQhGquLype9HW874rFm2SABs,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=17bat5E-rO5BvJuj5VFkxrGku3sWCm4-J,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1FJ2ABIA7zN81VPK8LLeM2emJvS6PzF6t,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1ItacNaS-sACdpjjzXI9oys_rGpPPb3ro,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1rXPpAgpTzNwIq-lkggEQsATkaCl9H1St,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1r0PHSgBuu_bzbgQG8r7OqhSbWLEiiIno,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1aNQQ-G0ZLFfSDJYuwWP2vM7irZnQoHp2,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=198SBkK7Tdq9yALQ4bujtoLCfSf9pYMlW,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1LwCLNbxf7QmsSF2LTLpwRc-9-z2Q5WRH,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1mNy6sACEp5GCpmosL_itAb264KtyhPp3,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1WAGU1hffetGtZtSSMl9blp4VF2C_pMC7,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1rGnCfOsvjsJaAHTMtRpC1azfEe8JYqnP,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1KfNZvzZm5aPN3QVJVQG9cMjbiP3HXlTp,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1wZSdSvwNkIfLx0dBIOWFenBAontjep0V,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1YGtvh-fDpgpn_8FC77_1EZC5RagiLZ5Z,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1QAp9zd2s9Fz3WkKtFgfz1xWycJOc_3hS,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1up8WrfhZ8JYcn8fTNocIiTLRXHf0K_Ju,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1AifgeLq0SzRHxY6yWiwr07kAajjOBhfQ,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1MQeZPxwGsDVmeniAEpzJ7FALd4VIVAB8,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1YF3Mhf8efIHW7GoT4ubMbuLygQebg4kD,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=19knq3p-4HmcjE3COtcbk_NHej7NfFaD0,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1vA3mmaLo9_g_SIIadp6pHwXqaocUi_se,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1si1xnghsiDshjuvngSb3S8MgmGYqhoLB,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1a9E5Z_PO9ifc6yV-1KW1GANX8wIJxzm-,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1cu2WwQJeOxQ9q1o2H3DifnwmLTAm6cOm,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1sr93g2_22mvMadEbqAh_8ajxJX-I7v_o,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1SO5i7BHOz8fuiaJsCO5Yr--XmVeKcMtM,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1CruqIQmEbGYQg5cIq-WJMnUhgR7kOJHt,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1KuSdtBoaKa6dSkRzwzqeJXTF-KhJy6o-,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1brMoIR2IhwT-I4zhA3ukwreyB1ChA9YD,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=18YCAi2uBF_41wmDaDzeLFqhTg-4V9122,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1GosRO3NaJBx1L9SlhFALJBT4q3ejIZRi,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Lk-j2uHkzxlAYWJVMQcwUD5zswvKmQ9O,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1ZaNNUKjeG7NUFvvt60mwEE4L46urNuhc,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=163Qznzm4gCX00etT2PDRCMlG_sRyg0ZP,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1LLiu3w3vvcXlCSHWMnFWaAwzyfPAKO0G,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1-2n56l5X-wgfoOrKaucGGUWKeuWr4VV2,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1dhGAwEKfs7jaR-B03iblLIAc2wqgnLC_,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1FxPY5XYgcB1PgmQqMlfQPhZaFmeB1Meb,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1bqjC_rkLLoH1U-DXcZUuQel7tH-v7Rgz,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Pm6KpOddoL1cSMcthoDarcCI9gthrEGP,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1DD1do8eL6u0fOgVwUVg5rG9h_Qp6k82l,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1K-CPOydJEOE_S4DAVo1aB0Dur1hjuLeY,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1dvwu0KZP0aM3SWnJvKvHw6RpFOx-Nbyt,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=165q2i4PmkB53ioRHDg6ZlyXtFAJ-28Gs,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1cdXpQYfiDtlbApyEnEVPz2NlbTOuUuwR,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1JDsGFrZCz0f0IKMY78L34CXDyFrvaKBa,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1iPSeprta8D2fzwN2gwaqyuF3dAdYPCf4,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1axuUDbkkw5KPNhRbkSs5AS_a9mjtZdKr,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1ZOZ-NNunxPZeR-NtSRb3NiUpQM4YT0Ak,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1KqW_nU-UFPicOhz8YqwqqhewZBdJ9CAX,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1y5ytJG2R5TZLIf5RJZRtjTUIyM_CI3lX,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=13tiCj3ZfXYHV_-9x8_Ftd5fsI2jyu0l0,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1ZlLDvW7z7sivTPAIuziyV9TbO7WgdFzo,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1klbzzTu38bTISW__lYQSKKb5atTNp7M3,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1PVpY4UaXSuCtx6adIvlpNjDj5zrl5DCo,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1DV-KNYWmfAUOtwb4FMNCRC2CrzzSRhNE,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1ayIYXvqmPI_W5ed3cGiU2zTJWbjJ-wny,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1hyhcad2gwFaaFpGFgGxxVaKJFPYQW4pa,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1d_7EZwrKVCN9mGHlgkFRgw4Har7JKSv8,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1WH2ae7ok-kpEYm77NM7eU7VaiDAbusiC,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1TVE3Yc0RqNcP0HZW-PwcwjMBM7yMwsud,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1azvEBXImHB2Sm1LOWdEbv9ZY4YSxCG9p,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1ddqQjcm8TeRxm6WJNgKvos3leUqpE8ZV,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1wj0rQfjV3Y56WyfE8skahzFuYuzYJCLZ,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1C6mrpHEQxnbO65gcvVDt3qIqb4CEezRX,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Fm0tWBs-0PR5yhq4p2CO8Cp510OyNbFf,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1_q-ht_SjcG9T7_4u1NkVyDb6VIcvEA8m,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=11Zq1ZoN32qisROnzBAxRD0bh6wRPoPJn,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1aB3OI8zjGB_tV4QTZhe0BjIBTCb3FpHn,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=14xjvBLrLUHmY6z70jK8AThE_EcTSOCsb,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1MKRH7mLPlyq9iPPTK2Z8P5zQD8qOw1kA,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1Q4IpBJG1i99ZgbKt_AGXNVLtnc2WleNJ,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1FGphJWLKFNKla-aLqU7u4ey5WeWCym-u,ERRO,download() got an unexpected keyword argument 'fuzzy'
https://drive.google.com/open?id=1h0qvHDxY8MMJkZQ59i4XYHdEpZYp89vT,ERRO,download() got an unexpected keyword argument 'fuzzy'
